OrderID,Date,Time,Dish,Category,Quantity,Price,Total,PaymentType,City,Rating
7252,2024-10-14,17:24:00,Pasta,Italian,2,250,500,Online,Cuttack,3
7253,2020-05-11,16:56:00,Salad,Healthy,4,100,400,Card,Bhubaneswar,2
7254,2022-08-31,18:42:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,5
7255,2024-04-15,20:24:00,Burger,Fast Food,4,350,1400,Online,Berhampur,1
7256,2023-03-28,11:39:00,Pasta,Italian,2,250,500,Cash,Berhampur,4
7257,2023-09-10,12:19:00,Icecream,Dessert,1,70,70,Card,Bhubaneswar,1
7258,2024-11-25,11:39:00,Salad,Healthy,1,100,100,Card,Cuttack,5
7259,2020-06-13,21:20:00,Pasta,Italian,3,250,750,Cash,Berhampur,1
7260,2021-11-12,13:30:00,Burger,Fast Food,4,350,1400,Card,Berhampur,1
7261,2023-05-03,19:44:00,Pizza,Fast Food,4,120,480,Online,Bhubaneswar,2
7262,2020-10-09,21:57:00,Icecream,Dessert,2,70,140,Cash,Bhubaneswar,5
7263,2023-06-23,16:02:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,3
7264,2024-08-23,14:01:00,Burger,Fast Food,5,350,1750,Online,Berhampur,2
7265,2023-02-17,12:56:00,Pasta,Italian,5,250,1250,Cash,Bhubaneswar,4
7266,2024-03-12,12:58:00,Icecream,Dessert,4,70,280,Card,Cuttack,2
7267,2023-06-07,17:24:00,Sandwich,Fast Food,3,150,450,Card,Berhampur,1
7268,2024-07-03,15:37:00,Coke,Beverage,1,50,50,Card,Bhubaneswar,1
7269,2020-05-09,14:57:00,Pizza,Fast Food,5,120,600,Online,Berhampur,5
7270,2020-09-02,11:50:00,Salad,Healthy,3,100,300,Cash,Berhampur,1
7271,2021-02-12,16:33:00,Pizza,Fast Food,3,120,360,Online,Berhampur,5
7272,2021-03-09,22:17:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,5
7273,2020-01-02,21:21:00,Pasta,Italian,4,250,1000,Card,Bhubaneswar,2
7274,2024-09-01,22:03:00,Icecream,Dessert,3,70,210,Card,Cuttack,3
7275,2020-05-13,17:23:00,Pasta,Italian,5,250,1250,Online,Cuttack,4
7276,2022-06-09,10:06:00,Icecream,Dessert,1,70,70,Online,Bhubaneswar,3
7277,2024-11-28,16:47:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,5
7278,2021-02-23,21:50:00,Fries,Fast Food,4,80,320,Online,Cuttack,3
7279,2020-02-09,21:57:00,Pasta,Italian,4,250,1000,Cash,Bhubaneswar,5
7280,2020-02-22,20:23:00,Sandwich,Fast Food,5,150,750,Cash,Bhubaneswar,2
7281,2022-02-16,12:40:00,Fries,Fast Food,2,80,160,Cash,Bhubaneswar,1
7282,2020-11-14,17:09:00,Icecream,Dessert,4,70,280,Online,Bhubaneswar,5
7283,2021-04-30,20:20:00,Fries,Fast Food,3,80,240,Cash,Berhampur,4
7284,2020-01-07,21:34:00,Pizza,Fast Food,4,120,480,Online,Berhampur,5
7285,2022-10-15,20:11:00,Pizza,Fast Food,1,120,120,Card,Berhampur,1
7286,2023-12-05,10:28:00,Pasta,Italian,3,250,750,Cash,Cuttack,3
7287,2021-04-03,21:42:00,Icecream,Dessert,4,70,280,Online,Bhubaneswar,1
7288,2021-09-02,14:00:00,Pizza,Fast Food,1,120,120,Card,Berhampur,4
7289,2022-11-25,16:01:00,Icecream,Dessert,5,70,350,Card,Berhampur,1
7290,2024-03-25,18:15:00,Pasta,Italian,2,250,500,Card,Bhubaneswar,3
7291,2023-01-26,22:55:00,Fries,Fast Food,2,80,160,Online,Berhampur,1
7292,2021-01-16,10:07:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,5
7293,2024-07-22,20:02:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,1
7294,2021-09-23,11:06:00,Pasta,Italian,2,250,500,Online,Cuttack,4
7295,2022-12-07,21:35:00,Sandwich,Fast Food,5,150,750,Cash,Cuttack,4
7296,2022-03-31,14:45:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,1
7297,2020-04-02,22:06:00,Burger,Fast Food,4,350,1400,Cash,Berhampur,4
7298,2022-04-17,19:01:00,Burger,Fast Food,3,350,1050,Card,Bhubaneswar,2
7299,2022-10-12,10:22:00,Pasta,Italian,1,250,250,Online,Berhampur,1
7300,2021-02-06,13:48:00,Coke,Beverage,4,50,200,Card,Cuttack,4
7301,2020-11-08,12:29:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,1
7302,2020-03-24,21:52:00,Fries,Fast Food,1,80,80,Cash,Bhubaneswar,4
7303,2021-10-12,18:32:00,Icecream,Dessert,1,70,70,Online,Berhampur,2
7304,2022-02-09,19:35:00,Pasta,Italian,3,250,750,Cash,Cuttack,1
7305,2021-12-19,19:17:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,4
7306,2022-07-15,21:20:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,1
7307,2022-05-18,17:06:00,Fries,Fast Food,3,80,240,Cash,Cuttack,5
7308,2021-10-04,19:57:00,Icecream,Dessert,2,70,140,Online,Berhampur,1
7309,2022-07-05,17:09:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,3
7310,2024-07-10,21:47:00,Pasta,Italian,2,250,500,Online,Bhubaneswar,2
7311,2022-08-30,19:11:00,Fries,Fast Food,2,80,160,Card,Cuttack,1
7312,2022-06-19,17:50:00,Salad,Healthy,4,100,400,Card,Cuttack,4
7313,2022-01-06,22:41:00,Sandwich,Fast Food,3,150,450,Card,Bhubaneswar,5
7314,2021-05-15,13:53:00,Coke,Beverage,4,50,200,Card,Berhampur,1
7315,2020-06-13,19:55:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,4
7316,2020-12-10,20:32:00,Icecream,Dessert,3,70,210,Card,Berhampur,2
7317,2022-11-03,21:07:00,Burger,Fast Food,1,350,350,Cash,Cuttack,2
7318,2022-07-25,14:49:00,Icecream,Dessert,5,70,350,Cash,Cuttack,1
7319,2020-07-03,15:39:00,Icecream,Dessert,2,70,140,Card,Cuttack,1
7320,2024-02-04,21:32:00,Salad,Healthy,3,100,300,Card,Cuttack,3
7321,2021-05-08,16:58:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,2
7322,2021-05-04,13:57:00,Burger,Fast Food,4,350,1400,Online,Cuttack,3
7323,2022-03-11,11:23:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,2
7324,2021-01-08,22:29:00,Salad,Healthy,3,100,300,Online,Cuttack,2
7325,2024-03-15,21:09:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,1
7326,2023-05-15,19:23:00,Burger,Fast Food,5,350,1750,Online,Berhampur,2
7327,2023-02-26,16:12:00,Pizza,Fast Food,3,120,360,Cash,Bhubaneswar,5
7328,2020-03-14,22:51:00,Fries,Fast Food,1,80,80,Cash,Cuttack,3
7329,2022-08-27,13:41:00,Burger,Fast Food,3,350,1050,Card,Berhampur,4
7330,2024-05-17,17:26:00,Coke,Beverage,1,50,50,Cash,Berhampur,1
7331,2020-09-09,19:41:00,Icecream,Dessert,1,70,70,Online,Cuttack,4
7332,2024-01-30,19:58:00,Icecream,Dessert,4,70,280,Cash,Berhampur,3
7333,2022-02-26,10:59:00,Sandwich,Fast Food,4,150,600,Card,Berhampur,1
7334,2024-10-22,11:37:00,Burger,Fast Food,1,350,350,Online,Berhampur,1
7335,2020-07-12,22:19:00,Salad,Healthy,2,100,200,Online,Cuttack,5
7336,2021-03-02,19:50:00,Salad,Healthy,1,100,100,Card,Berhampur,5
7337,2020-01-10,18:21:00,Icecream,Dessert,2,70,140,Cash,Berhampur,3
7338,2024-06-16,13:29:00,Icecream,Dessert,4,70,280,Online,Cuttack,3
7339,2021-01-05,18:02:00,Pasta,Italian,5,250,1250,Card,Berhampur,1
7340,2021-10-28,21:46:00,Icecream,Dessert,2,70,140,Online,Berhampur,3
7341,2024-09-11,22:37:00,Burger,Fast Food,4,350,1400,Online,Bhubaneswar,3
7342,2023-10-14,13:23:00,Icecream,Dessert,5,70,350,Card,Berhampur,4
7343,2022-06-10,20:27:00,Burger,Fast Food,2,350,700,Card,Berhampur,1
7344,2020-04-14,18:48:00,Salad,Healthy,4,100,400,Cash,Bhubaneswar,1
7345,2023-09-12,22:54:00,Burger,Fast Food,4,350,1400,Online,Cuttack,5
7346,2023-11-12,12:40:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,1
7347,2024-07-21,15:36:00,Coke,Beverage,2,50,100,Card,Berhampur,5
7348,2023-01-24,15:03:00,Burger,Fast Food,5,350,1750,Cash,Bhubaneswar,1
7349,2023-02-12,18:40:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,5
7350,2024-06-18,15:39:00,Fries,Fast Food,4,80,320,Online,Cuttack,3
7351,2023-06-18,17:55:00,Sandwich,Fast Food,3,150,450,Cash,Bhubaneswar,1
7352,2024-02-04,11:58:00,Icecream,Dessert,3,70,210,Card,Berhampur,2
7353,2024-01-28,12:07:00,Burger,Fast Food,1,350,350,Card,Cuttack,1
7354,2022-02-28,10:46:00,Salad,Healthy,4,100,400,Card,Cuttack,4
7355,2023-03-18,16:06:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,5
7356,2023-06-15,12:49:00,Pizza,Fast Food,1,120,120,Card,Berhampur,1
7357,2020-06-05,14:07:00,Salad,Healthy,2,100,200,Card,Berhampur,1
7358,2023-03-30,13:29:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,2
7359,2024-08-17,21:15:00,Burger,Fast Food,1,350,350,Card,Berhampur,3
7360,2023-02-14,20:51:00,Burger,Fast Food,1,350,350,Card,Berhampur,5
7361,2023-03-16,21:01:00,Salad,Healthy,2,100,200,Online,Berhampur,5
7362,2021-02-27,16:58:00,Pizza,Fast Food,5,120,600,Online,Bhubaneswar,3
7363,2022-07-26,16:02:00,Fries,Fast Food,4,80,320,Online,Berhampur,4
7364,2020-11-07,20:17:00,Pasta,Italian,3,250,750,Card,Berhampur,2
7365,2023-06-24,14:27:00,Salad,Healthy,4,100,400,Online,Berhampur,3
7366,2020-08-26,22:35:00,Fries,Fast Food,1,80,80,Cash,Bhubaneswar,3
7367,2023-06-04,22:52:00,Icecream,Dessert,5,70,350,Online,Cuttack,3
7368,2023-05-18,13:24:00,Burger,Fast Food,3,350,1050,Card,Bhubaneswar,2
7369,2022-02-08,13:24:00,Burger,Fast Food,4,350,1400,Cash,Berhampur,3
7370,2022-02-25,12:19:00,Pizza,Fast Food,3,120,360,Online,Bhubaneswar,2
7371,2021-07-26,18:54:00,Pasta,Italian,3,250,750,Online,Berhampur,1
7372,2020-01-30,17:03:00,Sandwich,Fast Food,5,150,750,Online,Cuttack,2
7373,2024-03-13,17:38:00,Coke,Beverage,5,50,250,Online,Berhampur,1
7374,2024-10-30,10:40:00,Pizza,Fast Food,2,120,240,Online,Berhampur,2
7375,2020-03-28,20:53:00,Burger,Fast Food,3,350,1050,Online,Cuttack,1
7376,2024-03-10,14:55:00,Fries,Fast Food,1,80,80,Cash,Berhampur,5
7377,2024-11-03,15:35:00,Fries,Fast Food,3,80,240,Online,Cuttack,1
7378,2021-08-10,20:24:00,Pizza,Fast Food,4,120,480,Cash,Berhampur,2
7379,2021-12-11,18:34:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,5
7380,2024-05-06,18:51:00,Sandwich,Fast Food,5,150,750,Cash,Berhampur,3
7381,2022-08-06,10:11:00,Salad,Healthy,3,100,300,Cash,Berhampur,2
7382,2020-02-11,15:57:00,Sandwich,Fast Food,1,150,150,Cash,Bhubaneswar,3
7383,2021-11-23,22:14:00,Salad,Healthy,1,100,100,Cash,Berhampur,3
7384,2021-02-16,18:08:00,Coke,Beverage,3,50,150,Online,Bhubaneswar,3
7385,2020-10-07,20:23:00,Icecream,Dessert,4,70,280,Cash,Cuttack,4
7386,2024-09-23,20:32:00,Sandwich,Fast Food,4,150,600,Cash,Berhampur,3
7387,2021-12-19,17:04:00,Icecream,Dessert,3,70,210,Online,Cuttack,3
7388,2023-01-25,15:45:00,Fries,Fast Food,3,80,240,Card,Berhampur,1
7389,2021-02-28,19:25:00,Coke,Beverage,3,50,150,Card,Bhubaneswar,1
7390,2022-04-28,10:59:00,Salad,Healthy,2,100,200,Online,Cuttack,1
7391,2020-01-06,13:10:00,Salad,Healthy,2,100,200,Card,Bhubaneswar,3
7392,2022-02-26,19:27:00,Coke,Beverage,4,50,200,Cash,Cuttack,1
7393,2024-03-11,10:13:00,Burger,Fast Food,5,350,1750,Online,Bhubaneswar,1
7394,2024-10-14,11:28:00,Coke,Beverage,4,50,200,Card,Bhubaneswar,3
7395,2020-12-14,17:48:00,Pasta,Italian,4,250,1000,Card,Berhampur,4
7396,2020-06-22,15:52:00,Salad,Healthy,5,100,500,Cash,Berhampur,1
7397,2020-08-12,20:48:00,Icecream,Dessert,4,70,280,Card,Bhubaneswar,5
7398,2020-01-30,12:55:00,Sandwich,Fast Food,4,150,600,Cash,Berhampur,3
7399,2020-01-26,22:02:00,Salad,Healthy,2,100,200,Card,Bhubaneswar,4
7400,2022-08-27,15:46:00,Pasta,Italian,4,250,1000,Cash,Berhampur,2
7401,2023-07-25,13:21:00,Fries,Fast Food,1,80,80,Online,Cuttack,1
7402,2021-06-06,10:49:00,Fries,Fast Food,1,80,80,Card,Cuttack,1
7403,2022-10-20,21:20:00,Pasta,Italian,2,250,500,Online,Cuttack,1
7404,2020-11-20,16:01:00,Icecream,Dessert,2,70,140,Online,Cuttack,1
7405,2021-11-23,16:39:00,Pasta,Italian,1,250,250,Cash,Bhubaneswar,3
7406,2024-02-11,22:01:00,Fries,Fast Food,3,80,240,Online,Bhubaneswar,1
7407,2022-11-22,19:57:00,Pasta,Italian,5,250,1250,Cash,Cuttack,1
7408,2024-10-04,21:49:00,Coke,Beverage,5,50,250,Card,Bhubaneswar,2
7409,2022-11-09,21:11:00,Icecream,Dessert,1,70,70,Cash,Berhampur,3
7410,2021-10-22,21:58:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,1
7411,2022-12-06,19:43:00,Salad,Healthy,5,100,500,Card,Bhubaneswar,4
7412,2021-10-27,11:32:00,Fries,Fast Food,4,80,320,Cash,Cuttack,1
7413,2021-11-08,17:44:00,Sandwich,Fast Food,1,150,150,Card,Berhampur,1
7414,2020-10-14,14:29:00,Coke,Beverage,1,50,50,Card,Bhubaneswar,4
7415,2024-04-03,20:58:00,Burger,Fast Food,3,350,1050,Online,Bhubaneswar,3
7416,2022-08-02,22:12:00,Pizza,Fast Food,1,120,120,Online,Bhubaneswar,2
7417,2021-04-22,20:50:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,3
7418,2021-08-24,16:12:00,Sandwich,Fast Food,3,150,450,Online,Cuttack,3
7419,2022-09-28,22:13:00,Sandwich,Fast Food,4,150,600,Card,Berhampur,4
7420,2021-04-04,17:56:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,4
7421,2022-09-23,10:52:00,Coke,Beverage,2,50,100,Cash,Cuttack,2
7422,2021-08-18,17:00:00,Icecream,Dessert,2,70,140,Cash,Cuttack,3
7423,2020-02-16,13:12:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,1
7424,2023-10-26,12:41:00,Fries,Fast Food,3,80,240,Cash,Cuttack,2
7425,2024-01-28,22:24:00,Salad,Healthy,1,100,100,Online,Berhampur,5
7426,2024-03-28,15:20:00,Sandwich,Fast Food,5,150,750,Cash,Bhubaneswar,5
7427,2024-10-11,16:49:00,Icecream,Dessert,3,70,210,Card,Berhampur,5
7428,2020-12-03,21:13:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,4
7429,2023-10-22,14:30:00,Icecream,Dessert,2,70,140,Online,Bhubaneswar,3
7430,2020-09-04,13:03:00,Pizza,Fast Food,3,120,360,Online,Cuttack,3
7431,2024-04-28,14:28:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,2
7432,2022-07-18,13:27:00,Pizza,Fast Food,1,120,120,Card,Berhampur,4
7433,2020-03-08,22:02:00,Icecream,Dessert,3,70,210,Card,Cuttack,3
7434,2022-08-11,21:37:00,Fries,Fast Food,4,80,320,Online,Berhampur,5
7435,2023-06-10,18:05:00,Pizza,Fast Food,5,120,600,Card,Cuttack,1
7436,2020-07-22,17:19:00,Icecream,Dessert,5,70,350,Card,Cuttack,4
7437,2020-09-30,12:38:00,Sandwich,Fast Food,5,150,750,Card,Bhubaneswar,5
7438,2020-07-12,18:30:00,Coke,Beverage,4,50,200,Online,Cuttack,5
7439,2024-07-10,19:42:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,3
7440,2024-12-10,17:56:00,Salad,Healthy,4,100,400,Card,Berhampur,2
7441,2022-03-27,14:40:00,Sandwich,Fast Food,5,150,750,Card,Cuttack,2
7442,2020-06-08,22:48:00,Coke,Beverage,2,50,100,Online,Cuttack,2
7443,2021-09-08,13:49:00,Pizza,Fast Food,2,120,240,Cash,Cuttack,2
7444,2023-09-19,22:20:00,Salad,Healthy,5,100,500,Cash,Bhubaneswar,1
7445,2023-05-06,12:30:00,Pasta,Italian,4,250,1000,Online,Cuttack,3
7446,2022-09-21,20:40:00,Fries,Fast Food,2,80,160,Cash,Berhampur,3
7447,2023-07-02,20:20:00,Pizza,Fast Food,2,120,240,Online,Berhampur,3
7448,2023-05-19,11:05:00,Coke,Beverage,3,50,150,Online,Cuttack,4
7449,2021-07-02,13:23:00,Icecream,Dessert,2,70,140,Online,Berhampur,5
7450,2024-11-23,18:08:00,Sandwich,Fast Food,5,150,750,Online,Bhubaneswar,5
7451,2023-01-20,19:37:00,Coke,Beverage,2,50,100,Online,Cuttack,2
7452,2022-04-04,20:30:00,Pasta,Italian,5,250,1250,Online,Berhampur,1
7453,2021-12-13,10:45:00,Sandwich,Fast Food,1,150,150,Online,Berhampur,4
7454,2020-10-17,17:07:00,Salad,Healthy,1,100,100,Card,Berhampur,2
7455,2024-04-30,21:49:00,Pasta,Italian,3,250,750,Cash,Bhubaneswar,4
7456,2020-02-09,17:37:00,Sandwich,Fast Food,5,150,750,Online,Bhubaneswar,2
7457,2022-01-02,13:12:00,Pasta,Italian,3,250,750,Cash,Cuttack,3
7458,2024-08-24,21:18:00,Salad,Healthy,4,100,400,Cash,Bhubaneswar,1
7459,2023-12-12,14:37:00,Pizza,Fast Food,5,120,600,Cash,Cuttack,3
7460,2022-08-18,16:18:00,Icecream,Dessert,5,70,350,Cash,Berhampur,1
7461,2020-04-15,20:35:00,Burger,Fast Food,1,350,350,Online,Berhampur,5
7462,2023-02-17,11:25:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,4
7463,2022-06-08,14:20:00,Coke,Beverage,2,50,100,Card,Bhubaneswar,1
7464,2022-01-24,12:16:00,Coke,Beverage,2,50,100,Cash,Berhampur,5
7465,2024-11-28,15:47:00,Salad,Healthy,1,100,100,Cash,Bhubaneswar,3
7466,2023-12-14,12:28:00,Sandwich,Fast Food,1,150,150,Cash,Cuttack,3
7467,2023-09-17,21:48:00,Icecream,Dessert,4,70,280,Cash,Berhampur,2
7468,2024-05-21,17:37:00,Pizza,Fast Food,5,120,600,Card,Berhampur,4
7469,2024-01-15,17:57:00,Fries,Fast Food,3,80,240,Online,Bhubaneswar,4
7470,2024-10-29,21:22:00,Icecream,Dessert,3,70,210,Cash,Cuttack,1
7471,2024-10-17,17:24:00,Icecream,Dessert,3,70,210,Cash,Berhampur,3
7472,2021-11-30,16:09:00,Burger,Fast Food,3,350,1050,Card,Berhampur,3
7473,2023-04-27,22:08:00,Pizza,Fast Food,2,120,240,Cash,Bhubaneswar,4
7474,2021-11-22,10:23:00,Sandwich,Fast Food,5,150,750,Cash,Bhubaneswar,4
7475,2024-08-10,14:43:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,1
7476,2024-06-28,13:06:00,Fries,Fast Food,1,80,80,Online,Bhubaneswar,1
7477,2022-05-25,21:11:00,Sandwich,Fast Food,1,150,150,Cash,Berhampur,4
7478,2024-01-30,22:14:00,Icecream,Dessert,4,70,280,Cash,Berhampur,5
7479,2024-03-10,11:51:00,Pasta,Italian,2,250,500,Card,Cuttack,4
7480,2024-04-26,15:25:00,Burger,Fast Food,4,350,1400,Online,Cuttack,3
7481,2020-04-11,16:37:00,Pizza,Fast Food,5,120,600,Cash,Bhubaneswar,1
7482,2024-10-17,10:36:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,4
7483,2023-03-18,19:43:00,Sandwich,Fast Food,1,150,150,Cash,Cuttack,5
7484,2020-03-19,12:46:00,Salad,Healthy,5,100,500,Online,Bhubaneswar,2
7485,2024-01-27,18:38:00,Pasta,Italian,3,250,750,Cash,Cuttack,2
7486,2022-08-09,21:52:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,4
7487,2020-10-14,16:11:00,Salad,Healthy,4,100,400,Cash,Bhubaneswar,5
7488,2021-05-30,12:33:00,Icecream,Dessert,2,70,140,Online,Cuttack,4
7489,2021-01-13,13:47:00,Salad,Healthy,4,100,400,Card,Cuttack,2
7490,2021-09-28,17:57:00,Sandwich,Fast Food,1,150,150,Cash,Bhubaneswar,2
7491,2022-03-30,22:30:00,Pasta,Italian,4,250,1000,Card,Cuttack,1
7492,2021-02-04,22:54:00,Pasta,Italian,3,250,750,Online,Bhubaneswar,4
7493,2022-03-03,14:01:00,Sandwich,Fast Food,2,150,300,Online,Berhampur,3
7494,2021-01-22,13:12:00,Sandwich,Fast Food,3,150,450,Online,Cuttack,3
7495,2021-06-06,20:08:00,Pasta,Italian,5,250,1250,Cash,Cuttack,1
7496,2022-04-19,13:33:00,Pizza,Fast Food,3,120,360,Online,Berhampur,3
7497,2022-11-22,14:40:00,Sandwich,Fast Food,1,150,150,Card,Berhampur,1
7498,2021-07-07,19:00:00,Pizza,Fast Food,5,120,600,Online,Berhampur,3
7499,2022-01-29,12:14:00,Coke,Beverage,3,50,150,Card,Berhampur,3
7500,2024-07-05,17:16:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,4
7501,2020-11-23,13:09:00,Pizza,Fast Food,1,120,120,Online,Bhubaneswar,4
7502,2020-12-17,17:32:00,Pasta,Italian,2,250,500,Cash,Cuttack,3
7503,2024-02-25,15:32:00,Fries,Fast Food,2,80,160,Card,Berhampur,5
7504,2024-04-15,16:29:00,Burger,Fast Food,2,350,700,Cash,Bhubaneswar,5
7505,2024-12-18,22:37:00,Salad,Healthy,1,100,100,Online,Cuttack,5
7506,2022-12-06,15:46:00,Coke,Beverage,2,50,100,Cash,Berhampur,5
7507,2022-12-08,11:31:00,Sandwich,Fast Food,2,150,300,Cash,Cuttack,4
7508,2022-01-12,18:03:00,Pizza,Fast Food,5,120,600,Online,Berhampur,1
7509,2024-03-05,21:05:00,Pasta,Italian,5,250,1250,Cash,Bhubaneswar,5
7510,2021-06-23,15:15:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,3
7511,2023-10-02,15:07:00,Burger,Fast Food,5,350,1750,Cash,Bhubaneswar,4
7512,2020-09-20,21:51:00,Fries,Fast Food,5,80,400,Card,Berhampur,3
7513,2024-03-25,15:27:00,Burger,Fast Food,5,350,1750,Card,Berhampur,1
7514,2023-05-06,14:39:00,Pasta,Italian,2,250,500,Online,Berhampur,5
7515,2021-03-28,12:16:00,Burger,Fast Food,2,350,700,Online,Cuttack,3
7516,2024-03-07,18:28:00,Pizza,Fast Food,4,120,480,Card,Berhampur,4
7517,2021-04-01,20:35:00,Salad,Healthy,5,100,500,Online,Cuttack,2
7518,2024-02-26,13:19:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,4
7519,2023-01-11,20:10:00,Coke,Beverage,2,50,100,Cash,Bhubaneswar,5
7520,2021-11-12,10:13:00,Burger,Fast Food,4,350,1400,Cash,Bhubaneswar,2
7521,2020-02-01,15:08:00,Coke,Beverage,4,50,200,Cash,Cuttack,5
7522,2023-06-29,13:35:00,Fries,Fast Food,4,80,320,Cash,Cuttack,3
7523,2024-01-14,10:18:00,Icecream,Dessert,4,70,280,Cash,Bhubaneswar,4
7524,2022-07-19,10:33:00,Coke,Beverage,4,50,200,Online,Bhubaneswar,2
7525,2022-04-07,13:19:00,Sandwich,Fast Food,4,150,600,Card,Bhubaneswar,3
7526,2022-05-09,21:19:00,Sandwich,Fast Food,2,150,300,Card,Cuttack,1
7527,2022-06-27,21:17:00,Pizza,Fast Food,2,120,240,Card,Cuttack,1
7528,2022-07-19,22:05:00,Burger,Fast Food,1,350,350,Cash,Cuttack,1
7529,2020-10-17,19:12:00,Sandwich,Fast Food,2,150,300,Online,Berhampur,2
7530,2023-08-12,18:08:00,Burger,Fast Food,3,350,1050,Cash,Berhampur,4
7531,2022-11-05,21:44:00,Icecream,Dessert,4,70,280,Card,Cuttack,4
7532,2023-12-19,19:20:00,Pizza,Fast Food,1,120,120,Online,Berhampur,2
7533,2020-10-23,10:05:00,Pizza,Fast Food,5,120,600,Card,Bhubaneswar,3
7534,2024-12-06,16:50:00,Pizza,Fast Food,5,120,600,Online,Berhampur,1
7535,2020-06-13,17:47:00,Burger,Fast Food,4,350,1400,Card,Berhampur,3
7536,2021-01-16,14:41:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,2
7537,2023-01-24,19:18:00,Icecream,Dessert,2,70,140,Cash,Berhampur,2
7538,2022-09-03,19:04:00,Salad,Healthy,5,100,500,Card,Cuttack,2
7539,2021-06-02,19:28:00,Burger,Fast Food,2,350,700,Cash,Cuttack,4
7540,2021-09-11,15:27:00,Sandwich,Fast Food,1,150,150,Cash,Bhubaneswar,1
7541,2023-09-16,14:41:00,Pasta,Italian,3,250,750,Online,Cuttack,4
7542,2021-02-21,12:09:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,5
7543,2020-07-05,22:02:00,Icecream,Dessert,2,70,140,Card,Bhubaneswar,3
7544,2020-06-30,19:01:00,Pasta,Italian,3,250,750,Card,Berhampur,1
7545,2021-11-18,20:55:00,Burger,Fast Food,5,350,1750,Online,Bhubaneswar,5
7546,2024-02-29,12:35:00,Fries,Fast Food,1,80,80,Cash,Cuttack,4
7547,2021-09-25,18:22:00,Sandwich,Fast Food,4,150,600,Cash,Bhubaneswar,3
7548,2024-05-21,20:37:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,1
7549,2020-01-06,10:46:00,Pizza,Fast Food,5,120,600,Card,Cuttack,3
7550,2024-01-21,16:23:00,Sandwich,Fast Food,2,150,300,Card,Bhubaneswar,5
7551,2021-01-10,22:50:00,Sandwich,Fast Food,1,150,150,Card,Bhubaneswar,3
7552,2020-07-06,11:47:00,Pasta,Italian,2,250,500,Online,Cuttack,4
7553,2020-07-20,20:43:00,Pizza,Fast Food,3,120,360,Online,Berhampur,2
7554,2023-12-23,19:48:00,Fries,Fast Food,3,80,240,Cash,Berhampur,4
7555,2020-12-25,17:29:00,Salad,Healthy,1,100,100,Online,Berhampur,3
7556,2021-11-29,10:25:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,1
7557,2023-03-20,21:58:00,Pasta,Italian,5,250,1250,Cash,Cuttack,3
7558,2023-04-10,15:01:00,Coke,Beverage,4,50,200,Card,Bhubaneswar,1
7559,2021-03-17,15:29:00,Fries,Fast Food,2,80,160,Cash,Cuttack,1
7560,2024-12-14,13:07:00,Pasta,Italian,1,250,250,Online,Bhubaneswar,1
7561,2024-12-24,14:44:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,2
7562,2022-10-28,19:16:00,Coke,Beverage,1,50,50,Card,Cuttack,3
7563,2020-03-17,20:27:00,Pizza,Fast Food,2,120,240,Card,Cuttack,4
